topic,keywords
0,"danantara, yg, di, ini, dan, yang, ada, itu, bumn, bisa"
2,"danantarabangunnegeri, terpercaya, danantara, ekonomi, indonesia, lebih, dengan, yang, nasional, untuk"
1,"danantaraporosinvestasi, danantara, investasi, dengan, indonesia, ekonomi, dan, lebih, pemerintah, yang"
3,"gerakcepatekonomihebat, transformasi, ekonomi, bumn, global, efisien, bupati, gubernur, hasto, sukses"
